,height,v,ori,start_x,ball_d,g,unit,s_expect,pix_w,pix_h,scale,h0,id,rt,s,points,name,sex,age,exp_num,distance,est,g_inv,date
0,0.4,2.4,right,2.0,0.05715,9.8,m,0.6857142857142856,3200,1800,800.0,-600.0,0,1.7235741000040434,0.66375,0.9780357142857143,pxf,male,23,1,50,0.66375,10.459318841967507,20/10/17
1,0.8,1.0,left,2.0,0.05715,9.8,m,0.40406101782088427,3200,1800,800.0,-600.0,1,3.2147682000068016,-0.375,0.9709389821791157,pxf,male,23,1,50,0.375,11.377777777777778,20/10/17
2,0.4,1.7,right,1.7,0.05715,9.8,m,0.48571428571428565,3200,1800,800.0,-600.0,2,2.2916940999857616,1.03875,0.4469642857142856,pxf,male,23,1,50,1.03875,2.1427216422589743,20/10/17
3,1.6,2.4,left,2.0,0.05715,9.8,m,1.3714285714285712,3200,1800,800.0,-600.0,3,2.0761787999945227,-1.995,0.3764285714285711,pxf,male,23,1,50,1.995,4.631126688902707,20/10/17
4,1.6,1.7,right,1.7,0.05715,9.8,m,0.9714285714285713,3200,1800,800.0,-600.0,4,2.103453999996418,1.41125,0.5601785714285714,pxf,male,23,1,50,1.41125,4.643440780580572,20/10/17
5,1.6,2.4,left,2.0,0.05715,9.8,m,1.3714285714285712,3200,1800,800.0,-600.0,5,1.952229200018337,-1.885,0.4864285714285712,pxf,male,23,1,50,1.885,5.187400178710889,20/10/17
6,0.8,1.0,left,1.7,0.05715,9.8,m,0.40406101782088427,3200,1800,800.0,-600.0,6,1.8696055999898817,-0.7275,0.6765610178208843,pxf,male,23,1,50,0.7275,3.02311026086135,20/10/17
7,0.8,1.7,right,2.0,0.05715,9.8,m,0.6869037302955032,3200,1800,800.0,-600.0,7,3.7136183999828063,0.6725,0.9855962697044968,pxf,male,23,1,50,0.6725,10.224292091043518,20/10/17
8,0.4,2.4,right,2.0,0.05715,9.8,m,0.6857142857142856,3200,1800,800.0,-600.0,8,3.394531099998858,0.76,0.9257142857142856,pxf,male,23,1,50,0.76,7.977839335180055,20/10/17
9,1.2,2.4,left,1.7,0.05715,9.8,m,1.1876919823329442,3200,1800,800.0,-600.0,9,2.0070698999916203,-1.4075,0.7801919823329442,pxf,male,23,1,50,1.4075,6.978095649732309,20/10/17
10,1.6,1.7,right,2.0,0.05715,9.8,m,0.9714285714285713,3200,1800,800.0,-600.0,10,1.836061600013636,1.005,0.9664285714285714,pxf,male,23,1,50,1.005,9.156209004727607,20/10/17
11,1.6,1.0,right,1.7,0.05715,9.8,m,0.5714285714285714,3200,1800,800.0,-600.0,11,3.435286599997198,0.56375,0.9923214285714286,pxf,male,23,1,50,0.56375,10.068780389476945,20/10/17
12,0.8,1.0,left,1.7,0.05715,9.8,m,0.40406101782088427,3200,1800,800.0,-600.0,12,1.439531000010902,-0.3375,0.9334389821791158,pxf,male,23,1,50,0.3375,14.046639231824416,20/10/17
13,1.2,1.0,right,2.0,0.05715,9.8,m,0.49487165930539345,3200,1800,800.0,-600.0,13,2.5009551999974065,0.6575,0.8373716593053935,pxf,male,23,1,50,0.6575,5.551619945351241,20/10/17
14,0.4,1.7,right,1.7,0.05715,9.8,m,0.48571428571428565,3200,1800,800.0,-600.0,14,3.448120099987136,0.6225,0.8632142857142856,pxf,male,23,1,50,0.6225,5.966355381364815,20/10/17
15,0.8,2.4,right,1.7,0.05715,9.8,m,0.9697464427701222,3200,1800,800.0,-600.0,15,4.175116700003855,1.7825,0.18724644277012226,pxf,male,23,1,50,1.7825,2.900570255070628,20/10/17
16,1.2,1.7,right,1.7,0.05715,9.8,m,0.8412818208191688,3200,1800,800.0,-600.0,16,1.3986020000011194,0.92125,0.9200318208191688,pxf,male,23,1,50,0.92125,8.172484070335383,20/10/17
17,1.2,2.4,right,1.7,0.05715,9.8,m,1.1876919823329442,3200,1800,800.0,-600.0,17,2.1782739000045694,1.675,0.5126919823329441,pxf,male,23,1,50,1.675,4.927244375139229,20/10/17
18,0.4,1.0,right,1.7,0.05715,9.8,m,0.2857142857142857,3200,1800,800.0,-600.0,18,1.8462739000096917,0.38,0.9057142857142857,pxf,male,23,1,50,0.38,5.54016620498615,20/10/17
19,0.4,1.7,right,2.0,0.05715,9.8,m,0.48571428571428565,3200,1800,800.0,-600.0,19,0.9636549999995623,0.7575,0.7282142857142857,pxf,male,23,1,50,0.7575,4.02923460662898,20/10/17
20,1.6,1.0,left,1.7,0.05715,9.8,m,0.5714285714285714,3200,1800,800.0,-600.0,20,1.2145746999885887,-0.62125,0.9501785714285714,pxf,male,23,1,50,0.62125,8.291195867357061,20/10/17
21,1.6,2.4,right,1.7,0.05715,9.8,m,1.3714285714285712,3200,1800,800.0,-600.0,21,1.5788178000075277,1.67875,0.6926785714285713,pxf,male,23,1,50,1.67875,6.540341274826753,20/10/17
22,1.2,1.0,right,1.7,0.05715,9.8,m,0.49487165930539345,3200,1800,800.0,-600.0,22,0.8666579999844544,0.5325,0.9623716593053935,pxf,male,23,1,50,0.5325,8.463929114593666,20/10/17
23,0.4,1.0,left,1.7,0.05715,9.8,m,0.2857142857142857,3200,1800,800.0,-600.0,23,2.1183499999751803,-0.485,0.8007142857142857,pxf,male,23,1,50,0.485,3.400999043469019,20/10/17
24,1.6,1.0,left,1.7,0.05715,9.8,m,0.5714285714285714,3200,1800,800.0,-600.0,24,1.6366483999881893,-0.47,0.8985714285714286,pxf,male,23,1,50,0.47,14.486192847442283,20/10/17
25,1.6,1.0,left,2.0,0.05715,9.8,m,0.5714285714285714,3200,1800,800.0,-600.0,25,1.5067950999946333,-0.4025,0.8310714285714287,pxf,male,23,1,50,0.4025,19.752324370201766,20/10/17
26,0.8,1.0,left,2.0,0.05715,9.8,m,0.40406101782088427,3200,1800,800.0,-600.0,26,1.2124130000011064,-0.38625,0.9821889821791157,pxf,male,23,1,50,0.38625,10.724646788366273,20/10/17
27,1.2,2.4,right,2.0,0.05715,9.8,m,1.1876919823329442,3200,1800,800.0,-600.0,27,2.6470077999983914,1.5825,0.6051919823329441,pxf,male,23,1,50,1.5825,5.520091642146403,20/10/17
28,1.2,1.0,left,2.0,0.05715,9.8,m,0.49487165930539345,3200,1800,800.0,-600.0,28,0.9635532000102103,-0.1475,0.6526283406946065,pxf,male,23,1,50,0.1475,110.31312841137604,20/10/17
29,0.4,1.0,right,2.0,0.05715,9.8,m,0.2857142857142857,3200,1800,800.0,-600.0,29,1.367223599983845,0.275,0.9892857142857143,pxf,male,23,1,50,0.275,10.578512396694213,20/10/17
30,1.2,1.0,left,1.7,0.05715,9.8,m,0.49487165930539345,3200,1800,800.0,-600.0,30,1.4738634999957867,-0.22375,0.7288783406946066,pxf,male,23,1,50,0.22375,47.93857869604569,20/10/17
31,1.6,2.4,right,2.0,0.05715,9.8,m,1.3714285714285712,3200,1800,800.0,-600.0,31,1.4037422999972478,1.6075,0.7639285714285713,pxf,male,23,1,50,1.6075,7.132971660349886,20/10/17
32,0.8,1.0,right,2.0,0.05715,9.8,m,0.40406101782088427,3200,1800,800.0,-600.0,32,1.0916884999896865,0.3275,0.9234389821791158,pxf,male,23,1,50,0.3275,14.917545597575899,20/10/17
33,1.6,1.7,left,1.7,0.05715,9.8,m,0.9714285714285713,3200,1800,800.0,-600.0,33,1.812608599982923,-1.7525,0.21892857142857136,pxf,male,23,1,50,1.7525,3.0111456834642176,20/10/17
34,1.6,1.0,right,1.7,0.05715,9.8,m,0.5714285714285714,3200,1800,800.0,-600.0,34,1.333782900008373,0.4925,0.9210714285714285,pxf,male,23,1,50,0.4925,13.192816099358398,20/10/17
35,1.2,2.4,right,2.0,0.05715,9.8,m,1.1876919823329442,3200,1800,800.0,-600.0,35,3.016789899993455,1.35375,0.8339419823329441,pxf,male,23,1,50,1.35375,7.543220202423247,20/10/17
36,1.2,1.0,left,1.7,0.05715,9.8,m,0.49487165930539345,3200,1800,800.0,-600.0,36,1.3612512999970932,-0.375,0.8801283406946065,pxf,male,23,1,50,0.375,17.066666666666666,20/10/17
37,0.8,1.7,left,2.0,0.05715,9.8,m,0.6869037302955032,3200,1800,800.0,-600.0,37,1.3938116999925114,-0.93,0.7569037302955032,pxf,male,23,1,50,0.93,5.346282807260954,20/10/17
38,1.6,1.0,right,2.0,0.05715,9.8,m,0.5714285714285714,3200,1800,800.0,-600.0,38,2.478566200006753,0.78875,0.7826785714285714,pxf,male,23,1,50,0.78875,5.143647921318262,20/10/17
39,0.8,1.7,right,1.7,0.05715,9.8,m,0.6869037302955032,3200,1800,800.0,-600.0,39,2.076723200007109,0.965,0.7219037302955033,pxf,male,23,1,50,0.965,4.965502429595425,20/10/17
